"Pathway Description","MSigDB name","Direction (AD vs Control)","logFC","t","P.Value","adj.P.Val"
"(PID) Validated targets of C-MYC transcriptional repression","PID_MYC_REPRESS_PATHWAY","NONE",0.0263,1.25,0.255,0.312
"(Reactome) Mitochondrial Protein Import","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","NONE",0.0542,1.25,0.256,0.314
"(Signaling Gateway) Genes related to IL4 rceptor signaling in B lymphocytes","SIG_IL4RECEPTOR_IN_B_LYPHOCYTES","NONE",0.0327,1.25,0.256,0.314
"(Reactome) BMAL1:CLOCK/NPAS2 Activates Circadian Expression","REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION","NONE",-0.0539,-1.24,0.258,0.315
"(PID) Regulation of Telomerase","PID_TELOMERASE_PATHWAY","NONE",-0.0206,-1.24,0.259,0.316
"(PID) Angiopoietin receptor Tie2-mediated signaling","PID_ANGIOPOIETIN_RECEPTOR_PATHWAY","NONE",0.0336,1.23,0.263,0.32
"(KEGG) Metabolism of xenobiotics by cytochrome P450","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","NONE",0.0386,1.23,0.263,0.32
"(Reactome) Mitotic G1-G1/S phases","REACTOME_MITOTIC_G1_G1_S_PHASES","NONE",-0.0266,-1.23,0.264,0.321
"(KEGG) Oxidative phosphorylation","KEGG_OXIDATIVE_PHOSPHORYLATION","NONE",0.109,1.22,0.264,0.321
"(KEGG) Purine metabolism","KEGG_PURINE_METABOLISM","NONE",-0.0213,-1.21,0.268,0.325
"(Reactome) Toll Receptor Cascades","REACTOME_TOLL_RECEPTOR_CASCADES","NONE",-0.0207,-1.21,0.27,0.327
"(KEGG) ECM-receptor interaction","KEGG_ECM_RECEPTOR_INTERACTION","NONE",-0.0244,-1.21,0.271,0.328
"(Reactome) Transmission across Chemical Synapses","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","NONE",-0.0378,-1.2,0.273,0.33
"(Reactome) Signaling by NOTCH3","REACTOME_SIGNALING_BY_NOTCH3","NONE",0.0407,1.2,0.273,0.33
"(BioCarta) Corticosteroids and cardioprotection","BIOCARTA_GCR_PATHWAY","NONE",-0.0498,-1.2,0.273,0.33
"(STKE) JNK MAPK Pathway","ST_JNK_MAPK_PATHWAY","NONE",-0.0429,-1.19,0.275,0.332
"(PID) E2F transcription factor network","PID_E2F_PATHWAY","NONE",-0.0266,-1.19,0.278,0.335
"(Reactome) Respiratory electron transport","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","NONE",0.128,1.16,0.288,0.346
"(BioCarta) Acute Myocardial Infarction","BIOCARTA_AMI_PATHWAY","NONE",-0.0552,-1.16,0.288,0.346
"(Reactome) Peroxisomal lipid metabolism","REACTOME_PEROXISOMAL_LIPID_METABOLISM","NONE",0.0494,1.16,0.289,0.347
"(Reactome) Acyl chain remodelling of PC","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC","NONE",0.0819,1.15,0.293,0.351
"(BioCarta) Regulation of PGC-1a","BIOCARTA_PGC1A_PATHWAY","NONE",-0.0292,-1.14,0.295,0.353
"(Reactome) DAG and IP3 signaling","REACTOME_DAG_AND_IP3_SIGNALING","NONE",0.0466,1.13,0.301,0.361
"(Reactome) p53-Independent G1/S DNA damage checkpoint","REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT","NONE",-0.0535,-1.12,0.302,0.361
"(Reactome) Glycosaminoglycan metabolism","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","NONE",0.0313,1.12,0.303,0.362
"(BioCarta) Eukaryotic protein translation","BIOCARTA_EIF_PATHWAY","NONE",0.0241,1.12,0.304,0.362
"(Reactome) MHC class II antigen presentation","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","NONE",0.0381,1.11,0.307,0.366
"(BioCarta) Regulation And Function Of ChREBP in Liver","BIOCARTA_CHREBP2_PATHWAY","NONE",0.0236,1.1,0.31,0.369
"(KEGG) Phosphatidylinositol signaling system","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","NONE",0.0205,1.09,0.315,0.375
"(Reactome) Neuronal System","REACTOME_NEURONAL_SYSTEM","NONE",-0.0367,-1.09,0.316,0.375
"(BioCarta) MAPKinase Signaling Pathway","BIOCARTA_MAPK_PATHWAY","NONE",-0.0372,-1.08,0.318,0.377
"(KEGG) Vibrio cholerae infection","KEGG_VIBRIO_CHOLERAE_INFECTION","NONE",0.0383,1.08,0.32,0.378
"(KEGG) Neurotrophin signaling pathway","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","NONE",0.0276,1.08,0.32,0.378
"(Reactome) Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_","NONE",0.113,1.08,0.32,0.378
"(Reactome) Metabolism of polyamines","REACTOME_METABOLISM_OF_POLYAMINES","NONE",-0.0412,-1.08,0.321,0.38
"(Reactome) GPVI-mediated activation cascade","REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE","NONE",-0.0431,-1.07,0.323,0.381
"(Reactome) GABA B receptor activation","REACTOME_GABA_B_RECEPTOR_ACTIVATION","NONE",0.0326,1.07,0.323,0.381
"(Reactome) Purine metabolism","REACTOME_PURINE_METABOLISM","NONE",0.059,1.07,0.324,0.382
"(Reactome) Metabolism of amino acids and derivatives","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","NONE",0.0507,1.06,0.326,0.384
"(PID) Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)","PID_MET_PATHWAY","NONE",-0.0257,-1.04,0.336,0.395
"(BioCarta) Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy","BIOCARTA_CARDIACEGF_PATHWAY","NONE",0.02,1.04,0.338,0.397
"(BioCarta) HIV-I Nef: negative effector of Fas and TNF","BIOCARTA_HIVNEF_PATHWAY","NONE",-0.0307,-1.03,0.339,0.398
"(Reactome) Circadian Repression of Expression by REV-ERBA","REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA","NONE",0.046,1.03,0.341,0.4
"(KEGG) Alzheimer's disease","KEGG_ALZHEIMERS_DISEASE","NONE",0.0588,1.02,0.345,0.403
"(Reactome) Inhibition of Insulin Secretion by Adrenaline/Noradrenaline","REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE","NONE",-0.0225,-1.02,0.345,0.403
"(PID) ATF-2 transcription factor network","PID_ATF2_PATHWAY","NONE",-0.0278,-1,0.353,0.412
"(PID) Syndecan-2-mediated signaling events","PID_SYNDECAN_2_PATHWAY","NONE",0.0327,1,0.353,0.412
"(PID) Visual signal transduction: Rods","PID_RHODOPSIN_PATHWAY","NONE",0.106,0.997,0.355,0.414
"(KEGG) Vascular smooth muscle contraction","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","NONE",-0.031,-0.993,0.357,0.416
"(PID) Coregulation of Androgen receptor activity","PID_AR_PATHWAY","NONE",-0.0231,-0.978,0.364,0.423
"(Reactome) Metabolism of steroid hormones and vitamins A and D","REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D","NONE",0.0644,0.974,0.366,0.425
"(PID) EPHB forward signaling","PID_EPHB_FWD_PATHWAY","NONE",0.0211,0.962,0.371,0.431
"(Reactome) Synthesis of substrates in N-glycan biosythesis","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","NONE",0.0329,0.962,0.371,0.431
"(Reactome) Signaling by FGFR","REACTOME_SIGNALING_BY_FGFR","NONE",0.0301,0.957,0.373,0.433
"(BioCarta) WNT Signaling Pathway","BIOCARTA_WNT_PATHWAY","NONE",-0.0472,-0.956,0.374,0.433
"(BioCarta) Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway","BIOCARTA_IGF1MTOR_PATHWAY","NONE",-0.0249,-0.935,0.384,0.444
"(Reactome) Branched-chain amino acid catabolism","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","NONE",-0.0429,-0.927,0.388,0.448
"(Reactome) Regulation of signaling by CBL","REACTOME_REGULATION_OF_SIGNALING_BY_CBL","NONE",-0.0353,-0.922,0.39,0.45
"(Reactome) Steroid hormones","REACTOME_STEROID_HORMONES","NONE",0.068,0.908,0.397,0.457
"(BioCarta) TNF/Stress Related Signaling","BIOCARTA_STRESS_PATHWAY","NONE",0.0383,0.89,0.406,0.467
"(STKE) Tumor Necrosis Factor Pathway.","ST_TUMOR_NECROSIS_FACTOR_PATHWAY","NONE",0.0264,0.884,0.409,0.47
"(BioCarta) Inhibition of Cellular Proliferation by Gleevec","BIOCARTA_GLEEVEC_PATHWAY","NONE",0.0335,0.876,0.413,0.474
"(Reactome) MyD88:Mal cascade initiated on plasma membrane","REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE","NONE",-0.0177,-0.864,0.419,0.481
"(PID) IL8- and CXCR2-mediated signaling events","PID_IL8_CXCR2_PATHWAY","NONE",-0.0288,-0.856,0.423,0.485
"(BioCarta) Trefoil Factors Initiate Mucosal Healing","BIOCARTA_TFF_PATHWAY","NONE",-0.0272,-0.853,0.425,0.486
"(KEGG) Lysosome","KEGG_LYSOSOME","NONE",-0.0233,-0.847,0.428,0.49
"(BioCarta) Links between Pyk2 and Map Kinases","BIOCARTA_PYK2_PATHWAY","NONE",-0.0158,-0.846,0.428,0.49
"(STKE) G alpha i Pathway","ST_G_ALPHA_I_PATHWAY","NONE",0.0201,0.843,0.43,0.491
"(Reactome) PI3K events in ERBB2 signaling","REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING","NONE",-0.0216,-0.835,0.434,0.495
"(PID) Aurora A signaling","PID_AURORA_A_PATHWAY","NONE",0.0252,0.83,0.437,0.497
"(KEGG) Ether lipid metabolism","KEGG_ETHER_LIPID_METABOLISM","NONE",-0.0553,-0.83,0.437,0.497
"(Reactome) G alpha (q) signalling events","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS","NONE",-0.0258,-0.826,0.439,0.499
"(Reactome) Purine ribonucleoside monophosphate biosynthesis","REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS","NONE",0.0464,0.814,0.445,0.506
"(KEGG) Limonene and pinene degradation","KEGG_LIMONENE_AND_PINENE_DEGRADATION","NONE",-0.0283,-0.801,0.452,0.513
"(Reactome) G alpha (i) signalling events","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","NONE",0.0266,0.796,0.455,0.516
"(KEGG) Axon guidance","KEGG_AXON_GUIDANCE","NONE",0.0175,0.793,0.456,0.517
"(Reactome) Collagen formation","REACTOME_COLLAGEN_FORMATION","NONE",0.0299,0.792,0.457,0.517
"(Reactome) AKT phosphorylates targets in the cytosol","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL","NONE",-0.0406,-0.779,0.464,0.525
"(Reactome) Regulation of AMPK activity via LKB1","REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1","NONE",-0.0132,-0.777,0.465,0.525
"(BioCarta) Acetylation and Deacetylation of RelA in The Nucleus","BIOCARTA_RELA_PATHWAY","NONE",0.0345,0.776,0.466,0.526
"(BioCarta) Role of Ran in mitotic spindle regulation","BIOCARTA_RANMS_PATHWAY","NONE",0.0277,0.768,0.47,0.53
"(BioCarta) p38 MAPK Signaling Pathway","BIOCARTA_P38MAPK_PATHWAY","NONE",-0.0185,-0.766,0.471,0.531
"(BioCarta) The 4-1BB-dependent immune response","BIOCARTA_41BB_PATHWAY","NONE",-0.0618,-0.765,0.472,0.531
"(BioCarta) IGF-1 Signaling Pathway","BIOCARTA_IGF1_PATHWAY","NONE",-0.0275,-0.764,0.472,0.531
"(PID) Caspase cascade in apoptosis","PID_CASPASE_PATHWAY","NONE",-0.0182,-0.759,0.475,0.533
"(Reactome) Membrane Trafficking","REACTOME_MEMBRANE_TRAFFICKING","NONE",0.0163,0.751,0.479,0.538
"(KEGG) Sphingolipid metabolism","KEGG_SPHINGOLIPID_METABOLISM","NONE",-0.0132,-0.744,0.483,0.542
"(STKE) B Cell Antigen Receptor","ST_B_CELL_ANTIGEN_RECEPTOR","NONE",0.0246,0.735,0.489,0.547
"(BioCarta) Y branching of actin filaments","BIOCARTA_ACTINY_PATHWAY","NONE",0.0213,0.726,0.494,0.552
"(Reactome) Unfolded Protein Response","REACTOME_UNFOLDED_PROTEIN_RESPONSE","NONE",0.0168,0.695,0.512,0.572
"(Reactome) Extracellular matrix organization","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","NONE",-0.0203,-0.694,0.512,0.572
"(Reactome) Signaling by Rho GTPases","REACTOME_SIGNALING_BY_RHO_GTPASES","NONE",0.0164,0.681,0.52,0.58
"(Reactome) Thrombin signalling through proteinase activated receptors (PARs)","REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS","NONE",0.0193,0.68,0.521,0.58
"(PID) BCR signaling pathway","PID_BCR_5PATHWAY","NONE",-0.0199,-0.678,0.521,0.58
"(Reactome) TRAF6 mediated induction of TAK1 complex","REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX","NONE",-0.0153,-0.676,0.523,0.581
"(PID) Beta3 integrin cell surface interactions","PID_INTEGRIN3_PATHWAY","NONE",0.0136,0.675,0.523,0.581
"(Reactome) Inflammasomes","REACTOME_INFLAMMASOMES","NONE",0.0177,0.668,0.527,0.585
"(KEGG) Fc epsilon RI signaling pathway","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","NONE",0.0155,0.661,0.532,0.59
"(Reactome) Signalling by NGF","REACTOME_SIGNALLING_BY_NGF","NONE",0.0138,0.655,0.536,0.593
"(Reactome) Signaling by FGFR mutants","REACTOME_SIGNALING_BY_FGFR_MUTANTS","NONE",0.0266,0.654,0.536,0.593
"(BioCarta) Double Stranded RNA Induced Gene Expression","BIOCARTA_RNA_PATHWAY","NONE",0.0334,0.647,0.54,0.597
"(Reactome) Activation of the AP-1 family of transcription factors","REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS","NONE",0.0375,0.645,0.542,0.598
"(BioCarta) Signaling Pathway from G-Protein Families","BIOCARTA_GPCR_PATHWAY","NONE",0.0204,0.642,0.544,0.6
"(KEGG) ErbB signaling pathway","KEGG_ERBB_SIGNALING_PATHWAY","NONE",-0.0131,-0.62,0.557,0.613
"(BioCarta) Phospholipids as signalling intermediaries","BIOCARTA_EDG1_PATHWAY","NONE",0.0108,0.607,0.565,0.622
"(BioCarta) Bioactive Peptide Induced Signaling Pathway","BIOCARTA_BIOPEPTIDES_PATHWAY","NONE",0.0157,0.602,0.568,0.625
"(STKE) Wnt/Ca2+/cyclic GMP signaling.","ST_WNT_CA2_CYCLIC_GMP_PATHWAY","NONE",-0.0176,-0.598,0.571,0.627
"(BioCarta) IL 6 signaling pathway","BIOCARTA_IL6_PATHWAY","NONE",0.0128,0.594,0.573,0.629
"(Signaling Gateway) Genes related to PIP3 signaling in cardiac myocytes","SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES","NONE",0.0147,0.592,0.574,0.63
"(BioCarta) Transcription Regulation by Methyltransferase of CARM1","BIOCARTA_CARM1_PATHWAY","NONE",-0.0321,-0.588,0.577,0.632
"(Reactome) TRIF mediated TLR3 signaling","REACTOME_TRIF_MEDIATED_TLR3_SIGNALING","NONE",-0.0105,-0.572,0.587,0.642
"(BioCarta) Toll-Like Receptor Pathway","BIOCARTA_TOLL_PATHWAY","NONE",0.0219,0.565,0.591,0.647
"(Reactome) Signaling by SCF-KIT","REACTOME_SIGNALING_BY_SCF_KIT","NONE",-0.0112,-0.549,0.602,0.657
"(Reactome) Signaling by FGFR1 mutants","REACTOME_SIGNALING_BY_FGFR1_MUTANTS","NONE",-0.0229,-0.543,0.606,0.66
"(Reactome) N-glycan trimming in the ER and Calnexin/Calreticulin cycle","REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE","NONE",-0.0241,-0.543,0.606,0.66
"(Signaling Gateway) Genes related to the insulin receptor pathway","SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES","NONE",0.0141,0.541,0.607,0.661
"(BioCarta) TNFR1 Signaling Pathway","BIOCARTA_TNFR1_PATHWAY","NONE",0.0124,0.54,0.608,0.661
"(BioCarta) Intrinsic Prothrombin Activation Pathway","BIOCARTA_INTRINSIC_PATHWAY","NONE",0.0114,0.519,0.621,0.675
"(Reactome) Activated TLR4 signalling","REACTOME_ACTIVATED_TLR4_SIGNALLING","NONE",-0.0106,-0.518,0.622,0.676
"(KEGG) Pyrimidine metabolism","KEGG_PYRIMIDINE_METABOLISM","NONE",0.0191,0.503,0.632,0.685
"(Reactome) Factors involved in megakaryocyte development and platelet production","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","NONE",0.00848,0.498,0.635,0.688
"(Reactome) GPCR downstream signaling","REACTOME_GPCR_DOWNSTREAM_SIGNALING","NONE",-0.0155,-0.495,0.637,0.69
"(Reactome) GABA receptor activation","REACTOME_GABA_RECEPTOR_ACTIVATION","NONE",-0.0138,-0.483,0.645,0.697
"(PID) EPHA forward signaling","PID_EPHA_FWDPATHWAY","NONE",-0.0096,-0.483,0.645,0.697
"(Reactome) Lipid digestion, mobilization, and transport","REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT","NONE",0.0229,0.47,0.654,0.706
"(STKE) Integrin Signaling Pathway","ST_INTEGRIN_SIGNALING_PATHWAY","NONE",-0.0102,-0.46,0.661,0.713
"(Reactome) Hemostasis","REACTOME_HEMOSTASIS","NONE",0.0074,0.448,0.669,0.721
"(PID) PLK1 signaling events","PID_PLK1_PATHWAY","NONE",-0.00857,-0.447,0.67,0.721
"(BioCarta) Sonic Hedgehog (Shh) Pathway","BIOCARTA_SHH_PATHWAY","NONE",0.0198,0.428,0.683,0.735
"(KEGG) Huntington's disease","KEGG_HUNTINGTONS_DISEASE","NONE",0.0252,0.424,0.685,0.736
"(KEGG) NOD-like receptor signaling pathway","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","NONE",-0.0145,-0.417,0.69,0.741
"(Reactome) Signaling by GPCR","REACTOME_SIGNALING_BY_GPCR","NONE",-0.0106,-0.416,0.691,0.742
"(KEGG) MAPK signaling pathway","KEGG_MAPK_SIGNALING_PATHWAY","NONE",-0.00905,-0.412,0.694,0.743
"(Reactome) Insulin receptor recycling","REACTOME_INSULIN_RECEPTOR_RECYCLING","NONE",-0.0101,-0.396,0.705,0.755
"(PID) Regulation of RAC1 activity","PID_RAC1_REG_PATHWAY","NONE",-0.0091,-0.392,0.708,0.756
"(Reactome) DSCAM interactions","REACTOME_DSCAM_INTERACTIONS","NONE",0.0149,0.392,0.708,0.756
"(PID) Osteopontin-mediated events","PID_AVB3_OPN_PATHWAY","NONE",-0.0177,-0.386,0.712,0.76
"(BioCarta) NFkB activation by Nontypeable Hemophilus influenzae","BIOCARTA_NTHI_PATHWAY","NONE",0.0251,0.383,0.715,0.761
"(PID) Lissencephaly gene (LIS1) in neuronal migration and development","PID_LIS1_PATHWAY","NONE",-0.00725,-0.382,0.715,0.761
"(STKE) Fas Signaling Pathway","ST_FAS_SIGNALING_PATHWAY","NONE",0.00671,0.382,0.715,0.761
"(SuperArray) Genes related to Wnt-mediated signal transduction","WNT_SIGNALING","NONE",0.0107,0.382,0.715,0.761
"(Reactome) Transcriptional Regulation of White Adipocyte Differentiation","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION","NONE",-0.0116,-0.375,0.72,0.764
"(KEGG) Cardiac muscle contraction","KEGG_CARDIAC_MUSCLE_CONTRACTION","NONE",0.0215,0.374,0.721,0.764
"(Reactome) Signaling by EGFR in Cancer","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","NONE",0.00907,0.374,0.721,0.764
"(Reactome) Downstream signal transduction","REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION","NONE",-0.00848,-0.367,0.725,0.768
"(Reactome) Other semaphorin interactions","REACTOME_OTHER_SEMAPHORIN_INTERACTIONS","NONE",0.0138,0.364,0.728,0.77
"(BioCarta) PTEN dependent cell cycle arrest and apoptosis","BIOCARTA_PTEN_PATHWAY","NONE",0.0149,0.359,0.731,0.773
"(Reactome) Chondroitin sulfate/dermatan sulfate metabolism","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","NONE",-0.0164,-0.354,0.735,0.776
"(PID) S1P1 pathway","PID_S1P_S1P1_PATHWAY","NONE",-0.00764,-0.34,0.745,0.786
"(BioCarta) TNFR2 Signaling Pathway","BIOCARTA_TNFR2_PATHWAY","NONE",-0.0182,-0.335,0.748,0.789
"(KEGG) Proximal tubule bicarbonate reclamation","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","NONE",0.00659,0.331,0.751,0.791
"(Reactome) Signaling by FGFR in disease","REACTOME_SIGNALING_BY_FGFR_IN_DISEASE","NONE",0.0101,0.33,0.752,0.791
"(PID) Beta2 integrin cell surface interactions","PID_INTEGRIN2_PATHWAY","NONE",-0.00931,-0.318,0.761,0.8
"(Reactome) Insulin Synthesis and Processing","REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING","NONE",-0.00788,-0.309,0.767,0.806
"(KEGG) N-Glycan biosynthesis","KEGG_N_GLYCAN_BIOSYNTHESIS","NONE",-0.00874,-0.306,0.769,0.807
"(Reactome) NFkB and MAP kinases activation mediated by TLR4 signaling repertoire","REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE","NONE",-0.00609,-0.306,0.769,0.807
"(PID) Regulation of cytoplasmic and nuclear SMAD2/3 signaling","PID_SMAD2_3PATHWAY","NONE",-0.00964,-0.297,0.776,0.812
"(Reactome) Signaling by NOTCH2","REACTOME_SIGNALING_BY_NOTCH2","NONE",-0.00889,-0.297,0.776,0.812
"(BioCarta) Role of Mitochondria in Apoptotic Signaling","BIOCARTA_MITOCHONDRIA_PATHWAY","NONE",-0.00516,-0.286,0.784,0.82
"(KEGG) Other glycan degradation","KEGG_OTHER_GLYCAN_DEGRADATION","NONE",-0.0154,-0.284,0.786,0.821
"(Reactome) Integrin alphaIIb beta3 signaling","REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING","NONE",0.0125,0.272,0.795,0.829
"(Reactome) CRMPs in Sema3A signaling","REACTOME_CRMPS_IN_SEMA3A_SIGNALING","NONE",0.0225,0.263,0.801,0.835
"(Reactome) Formation of ATP by chemiosmotic coupling","REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING","NONE",0.024,0.26,0.803,0.836
"(PID) Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling","PID_UPA_UPAR_PATHWAY","NONE",0.00583,0.26,0.803,0.836
"(Reactome) SCF(Skp2)-mediated degradation of p27/p21","REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21","NONE",-0.0108,-0.252,0.809,0.841
"(KEGG) Cytosolic DNA-sensing pathway","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","NONE",0.00665,0.243,0.816,0.848
"(PID) Calcineurin-regulated NFAT-dependent transcription in lymphocytes","PID_NFAT_TFPATHWAY","NONE",0.00802,0.24,0.818,0.849
"(Reactome) PI-3K cascade","REACTOME_PI_3K_CASCADE","NONE",-0.0105,-0.239,0.819,0.849
"(STKE) Interleukin 4 (IL-4) Pathway","ST_INTERLEUKIN_4_PATHWAY","NONE",0.00504,0.238,0.819,0.849
"(Reactome) Lipoprotein metabolism","REACTOME_LIPOPROTEIN_METABOLISM","NONE",-0.0133,-0.235,0.821,0.85
"(Reactome) Meiotic Recombination","REACTOME_MEIOTIC_RECOMBINATION","NONE",-0.0066,-0.235,0.822,0.85
"(PID) HIF-1-alpha transcription factor network","PID_HIF1_TFPATHWAY","NONE",0.00568,0.232,0.824,0.851
"(KEGG) Chemokine signaling pathway","KEGG_CHEMOKINE_SIGNALING_PATHWAY","NONE",0.00707,0.23,0.825,0.852
"(KEGG) Ribosome","KEGG_RIBOSOME","NONE",-0.00942,-0.227,0.828,0.853
"(Reactome) Metabolism of proteins","REACTOME_METABOLISM_OF_PROTEINS","NONE",0.0063,0.221,0.832,0.857
"(KEGG) One carbon pool by folate","KEGG_ONE_CARBON_POOL_BY_FOLATE","NONE",-0.0118,-0.219,0.833,0.858
"(Reactome) Glucose transport","REACTOME_GLUCOSE_TRANSPORT","NONE",-0.00721,-0.202,0.846,0.87
"(KEGG) Lysine degradation","KEGG_LYSINE_DEGRADATION","NONE",0.00578,0.199,0.848,0.872
"(BioCarta) Keratinocyte Differentiation","BIOCARTA_KERATINOCYTE_PATHWAY","NONE",0.00444,0.198,0.849,0.872
"(BioCarta) Tumor Suppressor Arf Inhibits Ribosomal Biogenesis","BIOCARTA_ARF_PATHWAY","NONE",0.0059,0.196,0.851,0.873
"(Reactome) PI3K Cascade","REACTOME_PI3K_CASCADE","NONE",0.00636,0.191,0.855,0.876
"(Reactome) p53-Dependent G1 DNA Damage Response","REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE","NONE",0.00882,0.19,0.856,0.876
"(Reactome) G alpha (s) signalling events","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS","NONE",-0.00739,-0.185,0.859,0.879
"(BioCarta) Cadmium induces DNA synthesis and proliferation in macrophages","BIOCARTA_CDMAC_PATHWAY","NONE",-0.00557,-0.174,0.867,0.886
"(Reactome) Sphingolipid de novo biosynthesis","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS","NONE",-0.00418,-0.167,0.872,0.891
"(PID) Presenilin action in Notch and Wnt signaling","PID_PS1_PATHWAY","NONE",0.00554,0.162,0.877,0.894
"(KEGG) Hematopoietic cell lineage","KEGG_HEMATOPOIETIC_CELL_LINEAGE","NONE",0.00424,0.161,0.877,0.894
"(PID) CD40/CD40L signaling","PID_CD40_PATHWAY","NONE",-0.00779,-0.143,0.891,0.906
"(Reactome) Rap1 signalling","REACTOME_RAP1_SIGNALLING","NONE",0.00556,0.143,0.891,0.906
"(PID) IL1-mediated signaling events","PID_IL1_PATHWAY","NONE",0.00629,0.138,0.895,0.909
"(Reactome) Nitric oxide stimulates guanylate cyclase","REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE","NONE",0.00721,0.129,0.901,0.915
"(BioCarta) CD40L Signaling Pathway","BIOCARTA_CD40_PATHWAY","NONE",0.00726,0.128,0.902,0.915
"(Reactome) Diabetes pathways","REACTOME_DIABETES_PATHWAYS","NONE",-0.00237,-0.124,0.905,0.917
"(PID) Validated transcriptional targets of deltaNp63 isoforms","PID_DELTA_NP63_PATHWAY","NONE",-0.00263,-0.117,0.911,0.922
"(Reactome) Signaling by NOTCH4","REACTOME_SIGNALING_BY_NOTCH4","NONE",0.00359,0.111,0.915,0.926
"(BioCarta) CARM1 and Regulation of the Estrogen Receptor","BIOCARTA_CARM_ER_PATHWAY","NONE",-0.00287,-0.109,0.917,0.927
"(Reactome) Signaling by PDGF","REACTOME_SIGNALING_BY_PDGF","NONE",-0.00169,-0.0956,0.927,0.936
