Gene.ID	ensembl_gene_id	position	hgnc_symbol	percentage_gc_content	gene.length
ENSG00000145839.1	ENSG00000145839	1	IL9	42.24	591
ENSG00000254239.1	ENSG00000254239	1		44.8	414
ENSG00000253927.1	ENSG00000253927	1		41.29	771
ENSG00000145826.8	ENSG00000145826	8	LECT2	38.09	2175
ENSG00000164616.15	ENSG00000164616	15	FBXL21	37.89	3872
ENSG00000120708.16	ENSG00000120708	16	TGFBI	48.98	7810
ENSG00000270123.3	ENSG00000270123	3	VTRNA2-1	51.18	127
ENSG00000278815.1	ENSG00000278815	1		56.44	101
ENSG00000164621.5	ENSG00000164621	5	SMAD5-AS1	45.32	1816
ENSG00000277859.1	ENSG00000277859	1		46.24	266
ENSG00000113658.16	ENSG00000113658	16	SMAD5	37.17	8779
ENSG00000275646.1	ENSG00000275646	1		51.15	131
ENSG00000277524.1	ENSG00000277524	1		49.19	124
ENSG00000274934.1	ENSG00000274934	1		42.51	167
ENSG00000271824.1	ENSG00000271824	1		67.01	1667
ENSG00000069018.17	ENSG00000069018	17	TRPC7	42.51	3185
ENSG00000248211.1	ENSG00000248211	1	TRPC7-AS1	46.24	460
ENSG00000250947.1	ENSG00000250947	1	TRPC7-AS2	44.22	706
ENSG00000279240.1	ENSG00000279240	1		37.75	414
ENSG00000248351.1	ENSG00000248351	1	HSPD1P18	44.67	244
ENSG00000213568.4	ENSG00000213568	4	HNRNPA1P13	46.31	963
ENSG00000249803.5	ENSG00000249803	5		37.56	800
ENSG00000250284.1	ENSG00000250284	1		39.39	564
ENSG00000248616.1	ENSG00000248616	1		43.22	715
ENSG00000222285.1	ENSG00000222285	1	RNA5SP193	44.86	107
ENSG00000152377.13	ENSG00000152377	13	SPOCK1	42.8	6222
ENSG00000221612.1	ENSG00000221612	1	NA	NA	NA
ENSG00000146021.14	ENSG00000146021	14	KLHL3	42.71	11854
ENSG00000216009.2	ENSG00000216009	2	MIR874	69.23	78
ENSG00000177733.6	ENSG00000177733	6	HNRNPA0	41.07	8726
ENSG00000270697.1	ENSG00000270697	1		41.43	391
ENSG00000226306.6	ENSG00000226306	6	NPY6R	39.42	2988
ENSG00000250159.6	ENSG00000250159	6		38.15	1675
ENSG00000120729.9	ENSG00000120729	9	MYOT	37.01	2893
ENSG00000078795.16	ENSG00000078795	16	PKD2L2	39.33	4653
ENSG00000031003.10	ENSG00000031003	10	FAM13B	40.05	6808
ENSG00000277843.1	ENSG00000277843	1	NA	NA	NA
ENSG00000246323.2	ENSG00000246323	2		47.18	1253
ENSG00000250260.1	ENSG00000250260	1		43.92	646
ENSG00000222924.1	ENSG00000222924	1	RNU6-1148P	33.65	104
ENSG00000061492.11	ENSG00000061492	11	WNT8A	47.97	2089
ENSG00000112981.4	ENSG00000112981	4	NME5	41.3	2392
ENSG00000212460.1	ENSG00000212460	1	RNU6-460P	37.96	108
ENSG00000199880.1	ENSG00000199880	1	RNU6-888P	35.64	101
ENSG00000112983.17	ENSG00000112983	17	BRD8	43.02	7046
ENSG00000112984.11	ENSG00000112984	11	KIF20A	45.27	3958
ENSG00000094880.10	ENSG00000094880	10	CDC23	41.21	4618
ENSG00000146013.10	ENSG00000146013	10	GFRA3	47.54	2039
ENSG00000249851.1	ENSG00000249851	1	RPS27AP18	45.67	459
ENSG00000158402.18	ENSG00000158402	18	CDC25C	44.09	3047
ENSG00000120709.10	ENSG00000120709	10	FAM53C	48.45	7051
ENSG00000249971.1	ENSG00000249971	1		50.1	411
ENSG00000120733.13	ENSG00000120733	13	KDM3B	43.18	7961
ENSG00000132563.15	ENSG00000132563	15	REEP2	58.31	3284
ENSG00000271196.1	ENSG00000271196	1		54.92	193
ENSG00000120738.7	ENSG00000120738	7	EGR1	56.56	3138
ENSG00000241458.1	ENSG00000241458	1	RPL7P19	41.26	618
ENSG00000120705.12	ENSG00000120705	12	ETF1	43.04	4601
ENSG00000113013.12	ENSG00000113013	12	HSPA9	42.74	4751
ENSG00000222937.1	ENSG00000222937	1		42.86	70
ENSG00000206989.1	ENSG00000206989	1	SNORD63	35.29	68
ENSG00000044115.20	ENSG00000044115	20	CTNNA1	44.15	8830
ENSG00000232174.3	ENSG00000232174	3		52.52	636
ENSG00000238745.1	ENSG00000238745	1		41.35	104
ENSG00000253404.1	ENSG00000253404	1		47.63	587
ENSG00000146006.7	ENSG00000146006	7	LRRTM2	38.27	6095
ENSG00000120725.12	ENSG00000120725	12	SIL1	44.78	4011
ENSG00000201532.1	ENSG00000201532	1	RNA5SP194	49.56	113
ENSG00000249593.6	ENSG00000249593	6		41.89	2380
ENSG00000242683.1	ENSG00000242683	1	RPL12P21	51.67	518
ENSG00000252533.1	ENSG00000252533	1	RNU6-572P	36.25	80
ENSG00000280987.3	ENSG00000280987	3		40.63	6640
ENSG00000281398.2	ENSG00000281398	2	SNHG4	43.8	1926
ENSG00000252213.1	ENSG00000252213	1		53.19	141
ENSG00000200959.1	ENSG00000200959	1	SNORA74A	48.48	198
ENSG00000281220.1	ENSG00000281220	1	NA	NA	NA
ENSG00000015479.17	ENSG00000015479	17	MATR3	38.84	11772
ENSG00000199545.1	ENSG00000199545	1	RNA5SP195	50.43	117
ENSG00000253015.1	ENSG00000253015	1	RN7SKP64	46.65	328
ENSG00000120727.12	ENSG00000120727	12	PAIP2	43.58	3158
ENSG00000272742.1	ENSG00000272742	1		41.94	664
ENSG00000170482.16	ENSG00000170482	16	SLC23A1	50.52	3203
ENSG00000170476.15	ENSG00000170476	15	MZB1	58.38	2273
ENSG00000228672.3	ENSG00000228672	3	PROB1	66.01	5122
ENSG00000170469.10	ENSG00000170469	10	SPATA24	51.17	1204
ENSG00000170464.9	ENSG00000170464	9	DNAJC18	44.33	6499
ENSG00000279686.1	ENSG00000279686	1		49.4	1002
ENSG00000200378.1	ENSG00000200378	1	RNU5B-4P	33.33	111
ENSG00000249751.3	ENSG00000249751	3	ECSCR	51.11	1035
ENSG00000184584.12	ENSG00000184584	12	TMEM173	53.57	3850
ENSG00000249689.1	ENSG00000249689	1		48.24	568
ENSG00000249215.1	ENSG00000249215	1		45.57	1861
ENSG00000131508.15	ENSG00000131508	15	UBE2D2	44.35	3556
ENSG00000207020.1	ENSG00000207020	1		40.2	102
ENSG00000275506.1	ENSG00000275506	1		42.54	362
ENSG00000272255.1	ENSG00000272255	1		47.15	543
ENSG00000171604.11	ENSG00000171604	11	CXXC5	58.2	3852
ENSG00000250635.1	ENSG00000250635	1		68.22	577
ENSG00000249526.1	ENSG00000249526	1		53.35	568
ENSG00000200756.1	ENSG00000200756	1	RNU6-236P	33.96	106
ENSG00000249131.1	ENSG00000249131	1		56.23	412
ENSG00000251387.1	ENSG00000251387	1		50.02	553
ENSG00000271792.1	ENSG00000271792	1		60.71	168
ENSG00000146005.3	ENSG00000146005	3	PSD2	51.79	4513
ENSG00000158458.19	ENSG00000158458	19	NRG2	46.42	4520
ENSG00000250692.1	ENSG00000250692	1		55.14	469
ENSG00000207317.1	ENSG00000207317	1		47.52	101
ENSG00000245146.6	ENSG00000245146	6	LINC01024	39.61	3439
ENSG00000185129.5	ENSG00000185129	5	PURA	41.49	12185
ENSG00000182700.4	ENSG00000182700	4	IGIP	35.54	3458
ENSG00000254363.6	ENSG00000254363	6		45.22	6140
ENSG00000120306.9	ENSG00000120306	9	CYSTM1	44.09	2185
ENSG00000264890.1	ENSG00000264890	1	NA	NA	NA
ENSG00000250069.1	ENSG00000250069	1		42.38	3025
ENSG00000113068.9	ENSG00000113068	9	PFDN1	40.78	2156
ENSG00000281227.1	ENSG00000281227	1		40.43	48
ENSG00000113070.7	ENSG00000113070	7	HBEGF	49.99	3018
ENSG00000253965.1	ENSG00000253965	1		45.9	570
ENSG00000113073.14	ENSG00000113073	14	SLC4A9	51.3	3635
ENSG00000249637.1	ENSG00000249637	1		44.25	549
ENSG00000222790.1	ENSG00000222790	1	RNU4-14P	37.7	122
ENSG00000131503.20	ENSG00000131503	20	ANKHD1	38.44	11124
ENSG00000254996.5	ENSG00000254996	5	ANKHD1-EIF4EBP3	38.97	11385
ENSG00000200051.1	ENSG00000200051	1		32.47	77
ENSG00000213523.9	ENSG00000213523	9	SRA1	45.85	3396
ENSG00000243056.1	ENSG00000243056	1	EIF4EBP3	55.78	691
ENSG00000113108.17	ENSG00000113108	17	APBB3	53.75	3660
ENSG00000274910.1	ENSG00000274910	1	NA	NA	NA
ENSG00000176087.14	ENSG00000176087	14	SLC35A4	54.5	4023
ENSG00000200235.1	ENSG00000200235	1		37.3	126
ENSG00000251453.1	ENSG00000251453	1	HAUS1P1	40.87	832
ENSG00000240518.2	ENSG00000240518	2		56.65	316
ENSG00000170458.13	ENSG00000170458	13	CD14	58.26	1886
ENSG00000131495.8	ENSG00000131495	8	NDUFA2	50.9	1488
ENSG00000113119.12	ENSG00000113119	12	TMCO6	51.35	3502
ENSG00000113141.15	ENSG00000113141	15	IK	45.21	4097
ENSG00000264052.1	ENSG00000264052	1	NA	NA	NA
ENSG00000120314.18	ENSG00000120314	18	WDR55	53.17	7675
ENSG00000256453.1	ENSG00000256453	1	DND1	57.82	1605
ENSG00000170445.12	ENSG00000170445	12	HARS	46.01	8436
ENSG00000112855.14	ENSG00000112855	14	HARS2	45.91	3408
ENSG00000146007.10	ENSG00000146007	10	ZMAT2	43.7	1812
ENSG00000199990.1	ENSG00000199990	1	VTRNA1-1	52.53	99
ENSG00000202111.1	ENSG00000202111	1	VTRNA1-2	55.06	89
ENSG00000202515.1	ENSG00000202515	1	VTRNA1-3	60.67	89
ENSG00000250515.1	ENSG00000250515	1		41.99	249
ENSG00000248106.2	ENSG00000248106	2		31.32	712
ENSG00000204970.9	ENSG00000204970	9	PCDHA1	40.15	5595
ENSG00000279726.1	ENSG00000279726	1		38.85	1523
ENSG00000204969.6	ENSG00000204969	6	PCDHA2	40.11	6054
ENSG00000255408.3	ENSG00000255408	3	PCDHA3	40.07	7460
ENSG00000204967.10	ENSG00000204967	10	PCDHA4	40.01	13440
ENSG00000204965.8	ENSG00000204965	8	PCDHA5	40.23	7114
ENSG00000081842.17	ENSG00000081842	17	PCDHA6	40.2	6133
ENSG00000204963.5	ENSG00000204963	5	PCDHA7	40.11	5788
ENSG00000204962.5	ENSG00000204962	5	PCDHA8	40.02	5482
ENSG00000204961.6	ENSG00000204961	6	PCDHA9	39.93	10075
ENSG00000278907.1	ENSG00000278907	1		48.82	592
ENSG00000250120.6	ENSG00000250120	6	PCDHA10	39.83	15224
ENSG00000249504.3	ENSG00000249504	3	PCDHA14	53.61	2298
ENSG00000278946.1	ENSG00000278946	1		28.41	447
ENSG00000249158.6	ENSG00000249158	6	PCDHA11	39.64	6284
ENSG00000251664.3	ENSG00000251664	3	PCDHA12	39.53	5454
ENSG00000278915.1	ENSG00000278915	1		55.63	577
ENSG00000278901.1	ENSG00000278901	1		37.48	617
ENSG00000239389.7	ENSG00000239389	7	PCDHA13	39.36	5354
ENSG00000248383.4	ENSG00000248383	4	PCDHAC1	39.4	6943
ENSG00000279028.1	ENSG00000279028	1		61.29	279
ENSG00000243232.4	ENSG00000243232	4	PCDHAC2	41.87	6318
ENSG00000279047.3	ENSG00000279047	3		38.5	1698
ENSG00000171815.5	ENSG00000171815	5	PCDHB1	40.05	8210
ENSG00000279558.1	ENSG00000279558	1		41.24	434
ENSG00000112852.6	ENSG00000112852	6	PCDHB2	48.38	4126
ENSG00000272154.4	ENSG00000272154	4		38.76	1059
ENSG00000113205.5	ENSG00000113205	5	PCDHB3	49.63	3355
ENSG00000272108.1	ENSG00000272108	1		32.26	2086
ENSG00000081818.3	ENSG00000081818	3	PCDHB4	45.67	3825
ENSG00000113209.8	ENSG00000113209	8	PCDHB5	49.74	3408
ENSG00000280029.3	ENSG00000280029	3		41.28	1528
ENSG00000113211.5	ENSG00000113211	5	PCDHB6	50.31	3266
ENSG00000255622.3	ENSG00000255622	3	PCDHB17P	50.29	3066
ENSG00000280336.1	ENSG00000280336	1		37.41	663
ENSG00000113212.6	ENSG00000113212	6	PCDHB7	47.46	3765
ENSG00000120322.3	ENSG00000120322	3	PCDHB8	53.98	2740
ENSG00000279472.1	ENSG00000279472	1		46.54	467
ENSG00000272674.3	ENSG00000272674	3	PCDHB16	44.75	5001
ENSG00000279068.1	ENSG00000279068	1		44.88	631
ENSG00000120324.7	ENSG00000120324	7	PCDHB10	48.48	3290
ENSG00000278936.1	ENSG00000278936	1		43.25	946
ENSG00000177839.6	ENSG00000177839	6	PCDHB9	46.34	4415
ENSG00000279375.1	ENSG00000279375	1		44.62	398
ENSG00000197479.6	ENSG00000197479	6	PCDHB11	48.55	4198
ENSG00000120328.6	ENSG00000120328	6	PCDHB12	45.88	3875
ENSG00000187372.11	ENSG00000187372	11	PCDHB13	47.07	5061
ENSG00000120327.6	ENSG00000120327	6	PCDHB14	44.93	4828
ENSG00000279983.1	ENSG00000279983	1		41.37	548
ENSG00000146001.5	ENSG00000146001	5	PCDHB18P	49.58	3197
ENSG00000262096.2	ENSG00000262096	2	PCDHB19P	48.36	3112
ENSG00000113248.5	ENSG00000113248	5	PCDHB15	47.77	4017
ENSG00000277795.1	ENSG00000277795	1		38.45	1235
ENSG00000178913.7	ENSG00000178913	7	TAF7	42.08	2723
ENSG00000120329.6	ENSG00000120329	6	SLC25A2	50.18	1417
ENSG00000272070.1	ENSG00000272070	1		45.04	3148
ENSG00000204956.5	ENSG00000204956	5	PCDHGA1	44.99	6252
ENSG00000081853.14	ENSG00000081853	14	PCDHGA2	45.18	6724
ENSG00000254245.2	ENSG00000254245	2	PCDHGA3	45.18	4876
ENSG00000254221.2	ENSG00000254221	2	PCDHGB1	45.18	4773
ENSG00000280026.1	ENSG00000280026	1		49.1	554
ENSG00000262576.2	ENSG00000262576	2	PCDHGA4	45.2	4887
ENSG00000253910.2	ENSG00000253910	2	PCDHGB2	45.22	4769
ENSG00000253485.2	ENSG00000253485	2	PCDHGA5	45.2	5733
ENSG00000262209.2	ENSG00000262209	2	PCDHGB3	45.3	4757
ENSG00000253731.2	ENSG00000253731	2	PCDHGA6	45.24	7910
ENSG00000253537.2	ENSG00000253537	2	PCDHGA7	45.38	5443
ENSG00000253953.2	ENSG00000253953	2	PCDHGB4	45.37	6906
ENSG00000253767.2	ENSG00000253767	2	PCDHGA8	45.19	8661
ENSG00000276547.1	ENSG00000276547	1	PCDHGB5	45.43	4851
ENSG00000261934.2	ENSG00000261934	2	PCDHGA9	45.5	4749
ENSG00000253305.2	ENSG00000253305	2	PCDHGB6	45.54	6782
ENSG00000253846.2	ENSG00000253846	2	PCDHGA10	45.53	6643
ENSG00000254122.2	ENSG00000254122	2	PCDHGB7	45.57	4966
ENSG00000253873.5	ENSG00000253873	5	PCDHGA11	45.42	5814
ENSG00000248449.2	ENSG00000248449	2	PCDHGB8P	50.68	2873
ENSG00000279855.1	ENSG00000279855	1		51.09	458
ENSG00000253159.2	ENSG00000253159	2	PCDHGA12	45.55	4815
ENSG00000276545.1	ENSG00000276545	1	PCDHGB9P	49.87	2297
ENSG00000273557.1	ENSG00000273557	1		43.6	335
ENSG00000240184.6	ENSG00000240184	6	PCDHGC3	50.58	5432
ENSG00000242020.3	ENSG00000242020	3	RN7SL68P	51.94	310
ENSG00000281646.1	ENSG00000281646	1	NA	NA	NA
ENSG00000242419.5	ENSG00000242419	5	PCDHGC4	51.82	4974
ENSG00000240764.3	ENSG00000240764	3	PCDHGC5	51.68	4990
ENSG00000131504.15	ENSG00000131504	15	DIAPH1	41.24	7082
ENSG00000246422.2	ENSG00000246422	2		38.13	2480
ENSG00000240974.1	ENSG00000240974	1	RPS27AP10	39.9	208
ENSG00000228737.2	ENSG00000228737	2		46.75	621
ENSG00000171720.9	ENSG00000171720	9	HDAC3	45.27	4631
ENSG00000164620.8	ENSG00000164620	8	RELL2	60	2596
ENSG00000197948.10	ENSG00000197948	10	FCHSD1	52.82	6073
ENSG00000120318.15	ENSG00000120318	15	ARAP3	51.43	6186
ENSG00000278925.1	ENSG00000278925	1		49.03	618
ENSG00000156453.13	ENSG00000156453	13	PCDH1	54.92	5903
ENSG00000226040.3	ENSG00000226040	3		48.47	522
ENSG00000081791.8	ENSG00000081791	8	KIAA0141	48.21	6047
ENSG00000113555.5	ENSG00000113555	5	PCDH12	48.79	6820
ENSG00000271871.1	ENSG00000271871	1		48.28	957
ENSG00000013561.17	ENSG00000013561	17	RNF14	42.04	4987
ENSG00000254099.1	ENSG00000254099	1		40.15	344
ENSG00000113552.15	ENSG00000113552	15	GNPDA1	44.88	3961
ENSG00000250347.1	ENSG00000250347	1		55.61	419
ENSG00000131507.10	ENSG00000131507	10	NDFIP1	39.29	6024
ENSG00000280047.1	ENSG00000280047	1		44.26	2621
ENSG00000187678.8	ENSG00000187678	8	SPRY4	51.21	5930
ENSG00000281881.1	ENSG00000281881	1	SPRY4-IT1	47.65	703
ENSG00000277968.1	ENSG00000277968	1		61.54	91
ENSG00000274721.1	ENSG00000274721	1		48.76	121
ENSG00000231185.6	ENSG00000231185	6		44.48	1811
ENSG00000280643.1	ENSG00000280643	1	NA	NA	NA
ENSG00000225147.1	ENSG00000225147	1	RPS12P10	50.4	377
ENSG00000113578.17	ENSG00000113578	17	FGF1	44.95	5275
ENSG00000261757.1	ENSG00000261757	1		29.82	1640
ENSG00000236714.1	ENSG00000236714	1		40.27	2237
ENSG00000145819.15	ENSG00000145819	15	ARHGAP26	42.17	13347
ENSG00000226272.5	ENSG00000226272	5	ARHGAP26-AS1	45.8	990
ENSG00000230789.1	ENSG00000230789	1	ARHGAP26-IT1	41.51	388
ENSG00000113580.14	ENSG00000113580	14	NR3C1	37.82	9172
ENSG00000231579.3	ENSG00000231579	3	RPL7P21	46.93	635
ENSG00000279679.1	ENSG00000279679	1		30.47	256
ENSG00000279130.1	ENSG00000279130	1		36.58	462
ENSG00000249429.1	ENSG00000249429	1		38.96	560
ENSG00000253023.1	ENSG00000253023	1	RNU7-156P	43.24	74
ENSG00000251205.2	ENSG00000251205	2		38.62	525
ENSG00000249881.1	ENSG00000249881	1		39.39	825
ENSG00000266478.1	ENSG00000266478	1	MIR5197	39.29	112
ENSG00000225869.4	ENSG00000225869	4		54.96	615
ENSG00000158497.2	ENSG00000158497	2	HMHB1	40.02	384
ENSG00000239390.3	ENSG00000239390	3	RN7SL87P	55.21	288
ENSG00000145817.16	ENSG00000145817	16	YIPF5	35.8	3701
ENSG00000183775.10	ENSG00000183775	10	KCTD16	37.85	14294
ENSG00000249605.1	ENSG00000249605	1		37.3	469
ENSG00000250972.1	ENSG00000250972	1	CKS1BP5	42.49	273
ENSG00000213488.4	ENSG00000213488	4		44.41	513
ENSG00000201423.1	ENSG00000201423	1	RN7SKP246	52.37	317
ENSG00000281461.1	ENSG00000281461	1	NA	NA	NA
ENSG00000249229.2	ENSG00000249229	2	NAMPTP2	37.47	1115
ENSG00000221467.1	ENSG00000221467	1	NA	NA	NA
ENSG00000251031.1	ENSG00000251031	1		39.4	493
ENSG00000215325.4	ENSG00000215325	4	ASS1P10	54.26	1244
ENSG00000250842.1	ENSG00000250842	1		36.93	530
ENSG00000248125.1	ENSG00000248125	1		39.43	1099
ENSG00000186314.11	ENSG00000186314	11	PRELID2	38.53	5375
ENSG00000249363.1	ENSG00000249363	1		40.91	876
ENSG00000204928.1	ENSG00000204928	1	GRXCR2	40.71	747
ENSG00000156463.17	ENSG00000156463	17	SH3RF2	42.22	7232
ENSG00000248493.1	ENSG00000248493	1		41.73	786
ENSG00000173261.8	ENSG00000173261	8	PLAC8L1	41.2	656
ENSG00000251556.1	ENSG00000251556	1		38.92	439
ENSG00000133706.17	ENSG00000133706	17	LARS	38.69	8118
ENSG00000239602.1	ENSG00000239602	1		46.41	321
ENSG00000239317.1	ENSG00000239317	1		44.12	238
ENSG00000275740.1	ENSG00000275740	1		39.81	3311
ENSG00000091009.7	ENSG00000091009	7	RBM27	38.7	6578
ENSG00000238374.1	ENSG00000238374	1	RNU7-180P	46.03	63
ENSG00000250025.2	ENSG00000250025	2		44.22	874
ENSG00000091010.4	ENSG00000091010	4	POU4F3	59.85	1182
ENSG00000271724.1	ENSG00000271724	1		44.52	512
ENSG00000248842.1	ENSG00000248842	1		44.05	312
ENSG00000113649.11	ENSG00000113649	11	TCERG1	36.35	8714
ENSG00000277568.1	ENSG00000277568	1		57.05	156
ENSG00000173250.2	ENSG00000173250	2	GPR151	39.99	3088
ENSG00000250407.1	ENSG00000250407	1		41.08	691
ENSG00000156475.18	ENSG00000156475	18	PPP2R2B	39.61	13206
ENSG00000241291.3	ENSG00000241291	3	RN7SL791P	53.56	295
ENSG00000248568.1	ENSG00000248568	1	KRT8P48	56.64	1220
ENSG00000265875.1	ENSG00000265875	1	NA	NA	NA
ENSG00000249553.1	ENSG00000249553	1	PPP2R2B-IT1	37.77	447
ENSG00000250343.1	ENSG00000250343	1		39.63	863
ENSG00000169302.14	ENSG00000169302	14	STK32A	38.55	7776
ENSG00000113657.12	ENSG00000113657	12	DPYSL3	41.43	7164
ENSG00000272239.1	ENSG00000272239	1		35.86	237
ENSG00000280780.2	ENSG00000280780	2	JAKMIP2-AS1	38.95	2106
ENSG00000176049.15	ENSG00000176049	15	JAKMIP2	38.29	9275
ENSG00000164266.10	ENSG00000164266	10	SPINK1	36.82	1480
ENSG00000249518.1	ENSG00000249518	1		49.02	1016
ENSG00000164265.8	ENSG00000164265	8	SCGB3A2	43.74	1075
ENSG00000178776.4	ENSG00000178776	4	C5orf46	37.77	1232
ENSG00000248362.1	ENSG00000248362	1		26.48	793
ENSG00000251320.1	ENSG00000251320	1		34.74	593
ENSG00000250346.1	ENSG00000250346	1	EEF1GP2	50.28	1243
ENSG00000133710.15	ENSG00000133710	15	SPINK5	35.55	4381
ENSG00000196800.6	ENSG00000196800	6	SPINK14	37.24	294
ENSG00000178172.6	ENSG00000178172	6	SPINK6	33.86	733
ENSG00000249503.1	ENSG00000249503	1	HMGN1P16	43.11	283
ENSG00000248109.1	ENSG00000248109	1		36.04	1799
ENSG00000214510.9	ENSG00000214510	9	SPINK13	38.32	1174
ENSG00000247199.3	ENSG00000247199	3		37.23	2033
ENSG00000249834.3	ENSG00000249834	3	PGBD4P3	42.25	581
ENSG00000145879.10	ENSG00000145879	10	SPINK7	38.93	1545
ENSG00000204909.7	ENSG00000204909	7	SPINK9	36.08	841
ENSG00000145868.16	ENSG00000145868	16	FBXO38	37.05	8722
ENSG00000274799.1	ENSG00000274799	1		55.32	282
ENSG00000251330.3	ENSG00000251330	3		45.45	514
ENSG00000164270.17	ENSG00000164270	17	HTR4	38.87	7045
ENSG00000253297.1	ENSG00000253297	1		38.62	1704
ENSG00000169252.5	ENSG00000169252	5	ADRB2	51.18	3443
ENSG00000169247.11	ENSG00000169247	11	SH3TC2	42.51	15047
ENSG00000272411.1	ENSG00000272411	1		43.95	314
ENSG00000251842.1	ENSG00000251842	1	RNU6-732P	40.78	103
ENSG00000207714.2	ENSG00000207714	2	MIR584	53.61	97
ENSG00000250072.5	ENSG00000250072	5		40.83	4313
ENSG00000200161.1	ENSG00000200161	1	RN7SKP145	48.51	303
ENSG00000173210.19	ENSG00000173210	19	ABLIM3	44.42	7225
ENSG00000248647.2	ENSG00000248647	2		45.02	738
ENSG00000253406.1	ENSG00000253406	1		47.07	4533
ENSG00000157510.13	ENSG00000157510	13	AFAP1L1	46.32	4721
ENSG00000164284.14	ENSG00000164284	14	GRPEL2	41.28	4419
ENSG00000253618.1	ENSG00000253618	1	GRPEL2-AS1	41.04	401
ENSG00000145882.10	ENSG00000145882	10	PCYOX1L	50.16	6069
ENSG00000127743.5	ENSG00000127743	5	IL17B	48.59	1211
ENSG00000253865.1	ENSG00000253865	1		49.03	588
ENSG00000249669.7	ENSG00000249669	7	CARMN	51.97	17988
ENSG00000275871.1	ENSG00000275871	1		50.5	422
ENSG00000208035.1	ENSG00000208035	1	NA	NA	NA
ENSG00000269936.3	ENSG00000269936	3	NA	NA	NA
ENSG00000276365.1	ENSG00000276365	1	MIR145	47.73	88
ENSG00000113712.16	ENSG00000113712	16	CSNK1A1	39.26	7745
ENSG00000230551.4	ENSG00000230551	4		37.36	8636
ENSG00000241112.1	ENSG00000241112	1	RPL29P14	55.14	428
ENSG00000183111.11	ENSG00000183111	11	ARHGEF37	44.76	5324
ENSG00000221135.1	ENSG00000221135	1	NA	NA	NA
ENSG00000222213.1	ENSG00000222213	1	RNU6-588P	39.05	105
ENSG00000221043.2	ENSG00000221043	2		48.11	212
ENSG00000242928.3	ENSG00000242928	3	RN7SL868P	50.83	303
ENSG00000155846.16	ENSG00000155846	16	PPARGC1B	49	12889
ENSG00000199047.2	ENSG00000199047	2	MIR378A	53.03	66
ENSG00000132915.10	ENSG00000132915	10	PDE6A	43.36	7415
ENSG00000251583.1	ENSG00000251583	1		41.98	655
ENSG00000200334.1	ENSG00000200334	1		43.14	102
ENSG00000155850.7	ENSG00000155850	7	SLC26A2	41.19	8606
ENSG00000164296.6	ENSG00000164296	6	TIGD6	46.04	4640
ENSG00000113716.12	ENSG00000113716	12	HMGXB3	43.45	6263
ENSG00000248696.1	ENSG00000248696	1		43.24	370
ENSG00000241907.1	ENSG00000241907	1	RPS20P4	42.54	355
ENSG00000182578.13	ENSG00000182578	13	CSF1R	48.1	5151
ENSG00000214485.6	ENSG00000214485	6	RPL7P1	43.51	747
ENSG00000199409.1	ENSG00000199409	1		43.56	101
ENSG00000113721.13	ENSG00000113721	13	PDGFRB	54.34	7137
ENSG00000113722.16	ENSG00000113722	16	CDX1	53.77	1758
ENSG00000011083.8	ENSG00000011083	8	SLC6A7	54.69	4391
ENSG00000070808.15	ENSG00000070808	15	CAMK2A	52.11	6150
ENSG00000273560.1	ENSG00000273560	1	NA	NA	NA
ENSG00000183876.8	ENSG00000183876	8	ARSI	48.17	3269
ENSG00000070814.17	ENSG00000070814	17	TCOF1	52.45	11278
ENSG00000019582.14	ENSG00000019582	14	CD74	53.3	3184
ENSG00000164587.11	ENSG00000164587	11	RPS14	48.97	4544
ENSG00000254333.1	ENSG00000254333	1		50.59	368
ENSG00000070614.14	ENSG00000070614	14	NDST1	52.04	9529
ENSG00000171992.12	ENSG00000171992	12	SYNPO	52.53	10258
ENSG00000253852.1	ENSG00000253852	1		50.06	617
ENSG00000164591.13	ENSG00000164591	13	MYOZ3	49.08	6037
ENSG00000250309.2	ENSG00000250309	2		57.47	425
ENSG00000086589.11	ENSG00000086589	11	RBM22	43.27	3615
ENSG00000132912.12	ENSG00000132912	12	DCTN4	38.73	6417
ENSG00000256235.1	ENSG00000256235	1	SMIM3	43.36	2332
ENSG00000237693.4	ENSG00000237693	4	IRGM	37.49	2271
ENSG00000145908.12	ENSG00000145908	12	ZNF300	36.58	4411
ENSG00000197083.11	ENSG00000197083	11	ZNF300P1	35.72	3127
ENSG00000274235.1	ENSG00000274235	1		36.86	766
ENSG00000277866.1	ENSG00000277866	1		38.44	757
ENSG00000279109.1	ENSG00000279109	1		42.71	69
ENSG00000211445.11	ENSG00000211445	11	GPX3	53.03	3163
ENSG00000145901.14	ENSG00000145901	14	TNIP1	50.01	5793
ENSG00000197043.13	ENSG00000197043	13	ANXA6	49.02	5427
ENSG00000254298.1	ENSG00000254298	1		49.3	248
ENSG00000198624.12	ENSG00000198624	12	CCDC69	45.82	4993
ENSG00000196743.8	ENSG00000196743	8	GM2A	47.41	4479
ENSG00000186334.9	ENSG00000186334	9	SLC36A3	42.88	4575
ENSG00000186335.8	ENSG00000186335	8	SLC36A2	43.17	4263
ENSG00000270904.1	ENSG00000270904	1		52.96	355
ENSG00000253897.1	ENSG00000253897	1		42.23	1176
ENSG00000252270.1	ENSG00000252270	1	NA	NA	NA
ENSG00000253472.1	ENSG00000253472	1		41.22	638
